VariantID|RemoteSystemId|SourceId|VariantUpcId|Upc
1440522|001289928|1|1047816|0043388450388
1440523|001289929|1|1047818|0022021678402
1440525|001289927|1|1047820|0043388451583
1440526|001289931|1|1047823|0022021678419
1440527|001289934|1|1047825|0022021678389
1440528|001289936|1|1047827|0022021678396
1440529|001289933|1|1047829|0022021678372
1440530|001289932|1|1047831|0022021678426
1440531|001289937|1|1047833|0022021678464
1440532|001289938|1|1047835|0022021678471
1440533|001289939|1|1047837|0022021678488
1440534|001289942|1|1047839|0043388426741
1440535|001289944|1|1047841|0043388426727
1440536|001289946|1|1047843|7333109018618
1440537|001289941|1|1047845|0022021678495
1440538|001289943|1|1047849|0043388426734
1440539|001289947|1|1047847|7333109018632
1440540|001289948|1|1047851|7333109018663
1440543|001290014|1|1047855|8005436008745
1440544|001289986|1|1047857|4013871540199
1440545|001290007|1|1047859|8005436101774
1440548|001290000|1|1047863|8005436069562
1440549|001290018|1|1047865|8005436008776
1440550|001290008|1|1047869|8005436101781
1440551|001289987|1|1047867|4013871540205
1440553|001290016|1|1047873|8005436008769
1440554|001290001|1|1047871|8005436069579
1440552|001289957|1|1047875|4013871041757
1440555|001290019|1|1047879|8005436008783
1440556|001290010|1|1047877|8005436101804
1440557|001289988|1|1047881|4013871540212
1440558|001290015|1|1047883|8005436008752
1440559|001290002|1|1047885|8005436069586
1440560|001290013|1|1047887|8005436101798
1440561|001289989|1|1047889|4013871540236
1440563|001290450|1|1047892|5013342095196
1440566|001290460|1|1047896|5013342060309
1440569|001290462|1|1047900|5013342060286
1440568|001290453|1|1047901|5013342095202
1440570|001290075|1|1047903|5057636331874
1440571|001290073|1|1047905|5057636359175
1440572|001290087|1|1047907|5057636338620
1440573|001290088|1|1047909|5057538382837
1440574|001290464|1|1047911|5013342060293
1440575|001263628|1|1047913|5054666993461
1440576|001290076|1|1047915|5057636331812
1440577|001290454|1|1047917|5013342095219
1440578|001290090|1|1047919|5057538382844
1440579|001290465|1|1047921|5013342060323
1440580|001290077|1|1047923|5057636331829
1440581|001290091|1|1047925|5057538382851
1440582|001290468|1|1047927|5013342060330
1440584|001290101|1|1047929|5057538382554
1440585|001290078|1|1047931|5057636331836
1440583|001290485|1|1047933|5013342060347
1440586|001290114|1|1047935|5057538355688
1440587|001290092|1|1047937|5057538382868
1440589|001290455|1|1047940|5013342095226
1440590|001290080|1|1047942|5057636331843
1440591|001290126|1|1047944|5057538355381
1440592|001290103|1|1047946|5057538382561
1440594|001290116|1|1047949|5057538355695
1440595|001290093|1|1047951|5057538382875
1440596|001290128|1|1047953|5057538355398
1440597|001290457|1|1047955|5013342095233
1440600|001290104|1|1047958|5057538382578
1440598|001290081|1|1047964|5057636331850
1440601|001290117|1|1047960|5057538355701
1440602|001290095|1|1047962|5057538382882
1440603|001290129|1|1047966|5057538355404
1440604|001290458|1|1047968|5013342095240
1440606|001290118|1|1047971|5057538355718
1440607|001290105|1|1047975|5057538382585
1440608|001290096|1|1047974|5057538382899
1440610|001290130|1|1047978|5057538355411
1440612|001290119|1|1047981|5057538355725
1440613|001290169|1|1047985|0793661385912
1440614|001290106|1|1047987|5057538382592
1440615|001290170|1|1047984|0793661385929
1440616|001290131|1|1047989|5057538355428
1440617|001290082|1|1047993|5057636331867
1440618|001290120|1|1047991|5057538355732
1440619|001290108|1|1047995|5057538382608
1440620|001290133|1|1047997|5057538355435
1440621|001290121|1|1047999|5057538355749
1440623|001290109|1|1048002|5057538382615
1440624|001290173|1|1048004|0793661385943
1440625|001290174|1|1048006|0793661385950
1440626|001290134|1|1048008|5057538355442
1440628|001290178|1|1048011|0793661385981
1440629|001290175|1|1048013|0793661385967
1440631|001290176|1|1048016|0793661385974
1440632|001290179|1|1048018|0793661385998
1440633|001290180|1|1048020|0793661386001
1440634|001290183|1|1048022|0793661403470
1440635|001291736|1|1048024|0793661385936
1440636|001290185|1|1048026|0793661403487
1440638|001290196|1|1048029|0793661188186
1440639|001290193|1|1048031|0793661164876
1440640|001290204|1|1048033|0793661346807
1440642|001290206|1|1048036|0793661406907
1440644|001290229|1|1048039|8020647733415
1440645|001290219|1|1048041|8020647733460
1440646|001290231|1|1048043|8020647733422
1440647|001290244|1|1048045|8020647736515
1440648|001290221|1|1048047|8020647733477
1440649|001290237|1|1048049|8020647736362
1440650|001290232|1|1048051|8020647733439
1440651|001290246|1|1048053|8020647736522
1440652|001290222|1|1048057|8020647733484
1440653|001290238|1|1048055|8020647736379
1440654|001290209|1|1048063|8020647717415
1440655|001290233|1|1048059|8020647733446
1440657|001290247|1|1048062|8020647736539
1440656|001290254|1|1048065|8020647714469
1440658|001290262|1|1048071|8020647720910
1440659|001290239|1|1048067|8020647736386
1440660|001290284|1|1048073|8025228840865
1440661|001290301|1|1048069|8591804636738
1440662|001290248|1|1048075|8020647736546
1440663|001290223|1|1048097|8020647733491
1440664|001290309|1|1048077|8591804636783
1440665|001290241|1|1048079|8020647736393
1440667|001290302|1|1048081|8591804636745
1440666|001290210|1|1048083|8020647717422
1440669|001290249|1|1048085|8020647736553
1440668|001290256|1|1048087|8020647714476
1440671|001290286|1|1048091|8025228840872
1440672|001290242|1|1048089|8020647736409
1440673|001290263|1|1048095|8020647720927
1440670|001290310|1|1048093|8591804636790
1440674|001290304|1|1048099|8591804636769
1440675|001290211|1|1048101|8020647717439
1440677|001290257|1|1048104|8020647714483
1440676|001290287|1|1048107|8025228840889
1440679|001290264|1|1048105|8020647720934
1440678|001290312|1|1048109|8591804636806
1440680|001246566|1|1048111|5056051936732
1440681|001290306|1|1048113|8591804636752
1440682|001290315|1|1048115|8591804636813
1440683|001290212|1|1048119|8020647717446
1440684|001290266|1|1048117|8020647720941
1440685|001290394|1|1048121|7318573061797
1440686|001290258|1|1048123|8020647714490
1440687|001290288|1|1048125|8025228840896
1440688|001246567|1|1048129|5056051936718
1440689|001290402|1|1048127|5026390003785
1440690|001290395|1|1048131|7318573061803
1440691|001290267|1|1048135|8020647720958
1440692|001290403|1|1048133|5709388026750
1440693|001246570|1|1048137|5056051936695
1440694|001290289|1|1048139|8025228840902
1440695|001246571|1|1048141|5056051936725
1440696|001290396|1|1048143|7318573037723
1440697|001246572|1|1048145|5056051936749
1440698|001290404|1|1048147|5709388022561
1440699|001290291|1|1048149|8025228840919
1440700|001290407|1|1048151|5709388532404
1440701|001290397|1|1048155|7318573061810
1440702|001290405|1|1048153|5709388032744
1440703|001290408|1|1048157|5060030860185
1440704|001290292|1|1048159|8025228840926
1440705|001290410|1|1048161|5037648000258
1440706|001290411|1|1048163|5037648000296
1440707|001290409|1|1048165|5060030860987
1440708|001290415|1|1048167|0036383077568
1440709|001290294|1|1048169|8025228840940
1440710|001290416|1|1048171|0036383077575
1440711|001290423|1|1048173|0036383022049
1440712|001290428|1|1048175|0036383077995
1440713|001290417|1|1048177|0036383077582
1440714|001290443|1|1048179|0036383024302
1440715|001290424|1|1048181|0036383022063
1440716|001290430|1|1048183|0036383078008
1440717|001290445|1|1048185|0036383024333
1440718|001290425|1|1048187|0036383023473
1440719|001290432|1|1048189|0036383078015
1440720|001290498|1|1048191|5056234332221
1440721|001290540|1|1048193|0563890879892
1440722|001290527|1|1048195|5056234332443
1440723|001290438|1|1048197|0036383013092
1440724|001290447|1|1048199|0036383024364
1440725|001290513|1|1048201|5056234332337
1440726|001290502|1|1048203|5056234332269
1440727|001290532|1|1048205|5056234332481
1440728|001290439|1|1048207|0036383013047
1440729|001290518|1|1048209|5056234332375
1440730|001290546|1|1048211|5060063226163
1440731|001290440|1|1048213|0036383017885
1440732|001290547|1|1048215|5060063226170
1440733|001290548|1|1048217|5060063226156
1440734|001290551|1|1048219|5060063226217
1440735|001290550|1|1048225|5060063226194
1440736|001290552|1|1048221|5060063226224
1440737|001290555|1|1048223|5060063226293
1440738|001290556|1|1048227|5060063226309
1440739|001290557|1|1048229|5060063226545
1440740|001290553|1|1048231|5060063226248
1440741|001290560|1|1048233|5060063226538
1440742|001290566|1|1048235|5034948116542
1440743|001290558|1|1048237|5060063226521
1440744|001290567|1|1048239|5034948116559
1440745|001290573|1|1048241|5034948116573
1440746|001290575|1|1048243|5034948116580
1440747|001290588|1|1048245|5034948116856
1440748|001290583|1|1048247|5034948114555
1440749|001290596|1|1048249|0191190279250
1440750|001290610|1|1048251|0602150472401
1440751|001290615|1|1048253|5023519013915
1440752|001290590|1|1048255|5034948116849
1440753|001290618|1|1048257|5023518819013
1440754|001290616|1|1048259|5023519014271
1440755|001290591|1|1048261|5034948116832
1440756|001290597|1|1048265|0191190279243
1440757|001290592|1|1048264|5034948116863
1440760|001290621|1|1048268|5023519014073
1440761|001351177|1|1048270|5023518818924
1440759|001290620|1|1048276|5023518818887
1440762|001290622|1|1048272|5023519093931
1440763|001290623|1|1048274|5023519014035
1440764|001290598|1|1048280|0191190279236
1440765|001290626|1|1048278|5023519013557
1440766|001266642|1|1048282|5023518800066
1440768|001290633|1|1048285|5023519022849
1440769|001290630|1|1048287|5023518800813
1440770|001290600|1|1048291|0191190279229
1440771|001290635|1|1048289|5023519093436
1440772|001290601|1|1048293|0191190279212
1440773|001290628|1|1048295|5023519093535
1440774|001290638|1|1048297|5023519092644
1440775|001290640|1|1048299|5023519092620
1440776|001290637|1|1048301|5023519014530
1440777|001290642|1|1048303|5056237007072
1440778|001290641|1|1048305|5056237006655
1440779|001290645|1|1048307|5056237007034
1440780|001290643|1|1048309|5056237007058
1440781|001290646|1|1048311|5056237007003
1440782|001290647|1|1048313|5056237006990
1440783|001290648|1|1048315|5056237006983
1440784|001290650|1|1048317|5056237006976
1440785|001290651|1|1048319|5055571786438
1440786|001290653|1|1048321|5055571786322
1440787|001290656|1|1048323|0845136085961
1440788|001290657|1|1048325|0845136079632
1440789|001290652|1|1048329|5055571786315
1440790|001290658|1|1048327|0845136079649
1440791|001290655|1|1048333|0845136085947
1440792|001290660|1|1048331|0845136078512
1440793|001290662|1|1048335|0845136081246
1440794|001290668|1|1048337|0811201010367
1440795|001290663|1|1048339|0845136081307
1440796|001290661|1|1048341|0845136081925
1440797|001290670|1|1048343|0811201018202
1440798|001290673|1|1048345|0790272977451
1440799|001290675|1|1048347|0790272001361
1440800|001290676|1|1048349|0886798017860
1440801|001290671|1|1048351|0811201017953
1440802|001290672|1|1048353|0811201018325
1440803|001290677|1|1048355|0886798017907
1440804|001290678|1|1048357|0886798018058
1440805|001290680|1|1048359|0886798018119
1440806|001290682|1|1048361|0886798017952
1440807|001290681|1|1048363|0886798018072
1440808|001290683|1|1048365|0886798017990
1440809|001290687|1|1048367|0886798015064
1440810|001290686|1|1048369|0886798015033
1440811|001290692|1|1048371|6939236348065
1440812|001290690|1|1048375|6939236347921
1440813|001290691|1|1048373|6939236348119
1440814|001290693|1|1048377|8589410065714
1440815|001290696|1|1048379|8589410066490
1440816|001290720|1|1048381|5057538389744
1440817|001290700|1|1048383|5057538389195
1440819|001290710|1|1048386|5057538389256
1440820|001290721|1|1048388|5057538389751
1440821|001290701|1|1048390|5057538389140
1440822|001290730|1|1048396|5057538402597
1440823|001290740|1|1048392|5057538402948
1440824|001290760|1|1048394|5057538389973
1440825|001290702|1|1048399|5057538389218
1440826|001290722|1|1048400|5057538389768
1440828|001290741|1|1048402|5057538402955
1440827|001290711|1|1048410|5057538389263
1440829|001290761|1|1048404|5057538389980
1440830|001290780|1|1048406|5057538390177
1440831|001290703|1|1048409|5057538389225
1440832|001290723|1|1048412|5057538389775
1440833|001290750|1|1048414|5057538403365
1440834|001290731|1|1048416|5057538402603
1440835|001290742|1|1048418|5057538402962
1440836|001290762|1|1048420|5057538389997
1440837|001290781|1|1048422|5057538390184
1440839|001290725|1|1048425|5057538389782
1440840|001290763|1|1048427|5057538390009
1440842|001290782|1|1048429|5057538390191
1440841|001290743|1|1048431|5057538402979
1440843|001290751|1|1048433|5057538403372
1440844|001290732|1|1048438|5057538402610
1440846|001290783|1|1048435|5057538390207
1440845|001290770|1|1048439|5057538390092
1440847|001290713|1|1048441|5057538389270
1440848|001290752|1|1048443|5057538403389
1440849|001290771|1|1048445|5057538390108
1440850|001290733|1|1048451|5057538402627
1440851|001290753|1|1048447|5057538403396
1440852|001290714|1|1048449|5057538389287
1440853|001290831|1|1048453|5057538391648
1440854|001290808|1|1048455|5057538523742
1440855|001290832|1|1048457|5057538391655
1440856|001290800|1|1048459|5057538390290
1440858|001290790|1|1048461|5057538390238
1440857|001290821|1|1048463|5057538391808
1440859|001290833|1|1048465|5057538391662
1440860|001290772|1|1048467|5057538390115
1440863|001290801|1|1048469|5057538390306
1440861|001290841|1|1048479|5057538391723
1440862|001290810|1|1048471|5057538523766
1440864|001290835|1|1048473|5057538391679
1440865|001290773|1|1048475|5057538390122
1440866|001290822|1|1048477|5057538391815
1440867|001290802|1|1048481|5057538390313
1440868|001290791|1|1048483|5057538390245
1440870|001290803|1|1048486|5057538390320
1440871|001290811|1|1048488|5057538523773
1440872|001290842|1|1048490|5057538391730
1440873|001290868|1|1048492|5057538713822
1440874|001290823|1|1048494|5057538391822
1440875|001290861|1|1048496|5057538450468
1440877|001290792|1|1048499|5057538390252
1440878|001290870|1|1048501|5057538713839
1440879|001290851|1|1048503|5057538404805
1440880|001290862|1|1048505|5057538450475
1440881|001290843|1|1048507|5057538391747
1440883|001290871|1|1048509|5057538713846
1440882|001290793|1|1048516|5057538390269
1440885|001290881|1|1048511|5057538426548
1440884|001290813|1|1048517|5057538523780
1440886|001290825|1|1048519|5057538391839
1440887|001290852|1|1048514|5057538404812
1440888|001290863|1|1048521|5057538450482
1440889|001290872|1|1048523|5057538713853
1440890|001290853|1|1048525|5057538404829
1440891|001290882|1|1048527|5057538426555
1440892|001290845|1|1048531|5057538391754
1440893|001290865|1|1048529|5057538450499
1440894|001290873|1|1048533|5057538713860
1440895|001290855|1|1048535|5057538404836
1440896|001290883|1|1048537|5057538426562
1440898|001290885|1|1048540|5057538426579
1440899|001290919|1|1048542|5057538427705
1440900|001290886|1|1048544|5057538426586
1440901|001290906|1|1048546|5057538455937
1440902|001290943|1|1048548|5057538465936
1440903|001290920|1|1048550|5057538427712
1440904|001290973|1|1048552|5057538535820
1440905|001290907|1|1048554|5057538455944
1440906|001290945|1|1048556|5057538465943
1440907|001290931|1|1048560|5057538427828
1440908|001290985|1|1048558|5057538428795
1440909|001290996|1|1048562|5057538428856
1440910|001290908|1|1048566|5057538455951
1440911|001290975|1|1048564|5057538535837
1440912|001290946|1|1048568|5057538465950
1440913|001290921|1|1048570|5057538427729
1440914|001290986|1|1048572|5057538428801
1440915|001290997|1|1048574|5057538428863
1440916|001290932|1|1048576|5057538427835
1440919|001290947|1|1048578|5057538465967
1440917|001290962|1|1048584|5057538434727
1440918|001291001|1|1048586|5057538531815
1440920|001290910|1|1048580|5057538455968
1440921|001290976|1|1048583|5057538535844
1440922|001291006|1|1048588|5057538531891
1440923|001290987|1|1048590|5057538428818
1440924|001290998|1|1048592|5057538428870
1440925|001290911|1|1048596|5057538455975
1440926|001290948|1|1048594|5057538465974
1440927|001290922|1|1048600|5057538427736
1440928|001290977|1|1048598|5057538535851
1440929|001291007|1|1048602|5057538531907
1440930|001290933|1|1048606|5057538427842
1440931|001291000|1|1048604|5057538428887
1440932|001290963|1|1048608|5057538434734
1440933|001291002|1|1048612|5057538531822
1440934|001291009|1|1048610|5057538531914
1440935|001290923|1|1048614|5057538427743
1440937|001290935|1|1048616|5057538427859
1440936|001290965|1|1048618|5057538434741
1440938|001291004|1|1048620|5057538531839
1440939|001291013|1|1048622|5057538459935
1440940|001291059|1|1048624|5023857552657
1440941|001290966|1|1048628|5057538434758
1440942|001291027|1|1048627|5023857540234
1440943|001291020|1|1048630|5057538460160
1440944|001291014|1|1048632|5057538459942
1440945|001291061|1|1048634|5023857552664
1440946|001291031|1|1048636|5023857540241
1440947|001291021|1|1048638|5057538460177
1440948|001291015|1|1048640|5057538459959
1440949|001291064|1|1048642|5023857552671
1440951|001291090|1|1048644|5023857553869
1440950|001290936|1|1048650|5057538427866
1440952|001291022|1|1048646|5057538460184
1440953|001291017|1|1048648|5057538459966
1440954|001291092|1|1048652|5023857553876
1440955|001291075|1|1048654|5023857557621
1440958|001291118|1|1048658|4046068496009
1440959|001291077|1|1048660|5023857557638
1440960|001291125|1|1048662|4046068511405
1440962|001291120|1|1048665|4046068496016
1440963|001291133|1|1048669|4046068505657
1440964|001291139|1|1048667|5023857557133
1440966|001291127|1|1048672|4046068511412
1440968|001291172|1|1048676|5023857558338
1440967|001291122|1|1048675|4046068496023
1440970|001291157|1|1048678|5023857557195
1440969|001291142|1|1048680|5023857557140
1440971|001291134|1|1048682|4046068505664
1440972|001291128|1|1048684|4046068511429
1440973|001291184|1|1048686|5023857546595
1440974|001291174|1|1048688|5023857558345
1440975|001291159|1|1048690|5023857557201
1440976|001291144|1|1048692|5023857557157
1440977|001291135|1|1048694|4046068505671
1440978|001291129|1|1048696|4046068511436
1440979|001291187|1|1048698|5023857546601
1440980|001291177|1|1048700|5023857558352
1440981|001291162|1|1048702|5023857557218
1440982|001291147|1|1048704|5023857557164
1440983|001291137|1|1048706|4046068505688
1440984|001291189|1|1048708|5023857546618
1440985|001291164|1|1048710|5023857557225
1440986|001291149|1|1048712|5023857557171
1440987|001291223|1|1048715|0841073126163
1440989|001291225|1|1048717|0841073126170
1440992|001291226|1|1048721|0841073126187
1440993|001246899|1|1048723|0841073113934
1440998|001240945|1|1048729|0841073107469
1440999|001246900|1|1048731|0841073113941
1441003|001291251|1|1048736|0841073126422
1441004|001291368|1|1048739|5057538405574
1441006|001240946|1|1048741|0841073107476
1441009|001291378|1|1048745|5057538408186
1441010|001291369|1|1048747|5057538405581
1441011|001240947|1|1048749|0841073107483
1441012|001291379|1|1048751|5057538408193
1441013|001291412|1|1048753|5013995454890
1441014|001291407|1|1048755|4046068506654
1441015|001240948|1|1048761|0841073107490
1441016|001291388|1|1048757|5057538408063
1441017|001291380|1|1048759|5057538408209
1441018|001291370|1|1048763|5057538405598
1441019|001291398|1|1048767|5057538408841
1441021|001291381|1|1048766|5057538408216
1441020|001291408|1|1048769|4046068506661
1441022|001291419|1|1048771|5013995455040
1441024|001291371|1|1048773|5057538405604
1441023|001291389|1|1048777|5057538408070
1441025|001291409|1|1048775|4046068506678
1441026|001291421|1|1048779|5013995455057
1441027|001291410|1|1048781|4046068506685
1441028|001291399|1|1048783|5057538408858
1441029|001291390|1|1048785|5057538408087
1441030|001291422|1|1048787|5013995455064
1441031|001291423|1|1048789|5013995455071
1441032|001291424|1|1048791|5013995455095
1441034|001291401|1|1048799|5057538408865
1441033|001291428|1|1048793|4046051096049
1441035|001291391|1|1048795|5057538408094
1441036|001291429|1|1048797|4046051096148
1441037|001291431|1|1048801|4046051096384
1441038|001291436|1|1048803|4046051096421
1441039|001291402|1|1048805|5057538408872
1441040|001291432|1|1048809|4046051096391
1441041|001291433|1|1048807|4046051096414
1441042|001291434|1|1048811|4046051096407
1441043|001291438|1|1048813|4046051097015
1441044|001291437|1|1048817|4046051096445
1441045|001291441|1|1048815|4046051078076
1441046|001291443|1|1048819|4046051096711
1441047|001291444|1|1048821|4046051096735
1441048|001291439|1|1048823|4046051096469
1441049|001291446|1|1048825|4046051096773
1441050|001291442|1|1048827|4046051096674
1441051|001291449|1|1048829|0750810356605
1441052|001291447|1|1048831|4046051096797
1441053|001291452|1|1048833|5056234331965
1441054|001291510|1|1048835|8532900045758
1441055|001291453|1|1048837|5056234331972
1441056|001291469|1|1048839|5056234332108
1441057|001291525|1|1048841|8532900048414
1441058|001291454|1|1048843|5056234331989
1441059|001291512|1|1048845|8532900040562
1441060|001291526|1|1048847|8532900048650
1441062|001291530|1|1048849|8532900046052
1441061|001291471|1|1048851|5056234332115
1441063|001291527|1|1048855|8532900041866
1441064|001291524|1|1048853|8532900047288
1441065|001291532|1|1048857|8532900041316
1441066|001291534|1|1048861|8532900044690
1441067|001291472|1|1048859|5056234332122
1441068|001291513|1|1048863|8532900040180
1441069|001291473|1|1048865|5056234332139
1441070|001291476|1|1048867|5056234332153
1441071|001291517|1|1048869|8532900047660
1441072|001291515|1|1048875|8532900045680
1441073|001291514|1|1048871|8532900045994
1441074|001291477|1|1048873|5056234332160
1441076|001291520|1|1048877|8532900045444
1441075|001291478|1|1048879|5056234332177
1441077|001291518|1|1048885|8532900048728
1441078|001291522|1|1048884|8532900045130
1441079|001291519|1|1048881|8532900042788
1441080|001291521|1|1048887|8532900045062
1441081|001291479|1|1048889|5056234332184
1441082|001291529|1|1048891|8532900044768
1441083|001291531|1|1048893|8532900047042
1441084|001291535|1|1048895|3138522108830
1441085|001291536|1|1048897|3138522108823
1441087|001291539|1|1048900|3138522109738
1441088|001291540|1|1048902|3138522109066
1441089|001291541|1|1048904|7936614010490
1441090|001291544|1|1048906|7936614010186
1441091|001291542|1|1048908|7936614022202
1441092|001291545|1|1048910|7936614011244
1441093|001291546|1|1048912|7936614010322
1441094|001291547|1|1048914|7936613507816
1441095|001291549|1|1048916|5099179001296
1441096|001291552|1|1048918|0855294006111
1441097|001291551|1|1048920|8719326036151
1441098|001291550|1|1048922|5099179002613
1441099|001291554|1|1048924|0868314000181
1441100|001291556|1|1048926|4028173795567
1441102|001291559|1|1048929|4028173795604
1441103|001291561|1|1048931|5052071963529
1441104|001291555|1|1048933|4028173804832
1441105|001291560|1|1048935|5052071978691
1441106|001291562|1|1048937|5052071986979
1441107|001266984|1|1048939|0811201010077
1441108|001291564|1|1048941|8025228987966
1441109|001291574|1|1048943|5056234332542
1441110|001291571|1|1048945|0811201010039
1441111|001291575|1|1048947|7537592249812
1441112|001291576|1|1048949|5031863740708
1441113|001291565|1|1048951|8025228987973
1441114|001291566|1|1048953|8025228987980
1441116|001291585|1|1048955|4029113721905
1441117|001291586|1|1048960|5031863340403
1441118|001291567|1|1048958|8025228987997
1441119|001291577|1|1048962|4751021320085
1441121|001291569|1|1048965|8025228988000
1441122|001291591|1|1048967|5031863771306
1441123|001291570|1|1048969|8025228988017
1441124|001291587|1|1048971|5031863342308
1441125|001291592|1|1048973|5031863621205
1441126|001291590|1|1048975|5031863360401
1441127|001291594|1|1048977|5031863630849
1441128|001291595|1|1048979|5031863630856
1441129|001291596|1|1048981|5031863761260
1441132|001291605|1|1048985|0821468873193
1441133|001291607|1|1048987|0821468873131
1441134|001291597|1|1048989|5031863423304
1441135|001291609|1|1048991|0855941004866
1441136|001291610|1|1048993|0855941004804
1441137|001291614|1|1048995|0855941004170
1441138|001291612|1|1048997|0855941004774
1441139|001291615|1|1048999|0855941004781
1441140|001291617|1|1049001|0040818130087
1441141|001291618|1|1049003|0040818130100
1441142|001215879|1|1049005|3123840014413
1441143|001216154|1|1049007|3123840014420
1441144|001291619|1|1049009|3123840022067
1441145|001291620|1|1049011|3123840022081
1441146|001291621|1|1049013|5709388080820
1441147|001291622|1|1049015|5709388093301
1441148|001216155|1|1049017|3123840014437
1441150|001291625|1|1049019|5709388088895
1441149|001291626|1|1049021|5709388093554
1441151|001291627|1|1049025|5709388076687
1441152|001291629|1|1049023|5709388078834
1441153|001291624|1|1049027|5709388093318
1441154|001291630|1|1049031|5709388080899
1441155|001291634|1|1049029|5709388090607
1441156|001291632|1|1049033|5709388086655
1441157|001291636|1|1049035|5709388082350
1441158|001291635|1|1049037|5709388090690
1441159|001291640|1|1049039|5709388086891
1441160|001291641|1|1049041|5709388086914
1441161|001291642|1|1049043|5709388086938
1441162|001291637|1|1049045|5709388082367
1441163|001291647|1|1049047|5709388079398
1441164|001291652|1|1049049|5709388076595
1441165|001291649|1|1049051|5709388079404
1441166|001291651|1|1049053|5709388076588
1441167|001291655|1|1049055|5709388088659
1441168|001291657|1|1049057|8715999123013
1441169|001291660|1|1049059|8715999134255
1441170|001291654|1|1049061|5709388088635
1441171|001291656|1|1049063|8715999122986
1441173|001291661|1|1049065|8715999117487
1441172|001291662|1|1049067|8715999123037
1441175|001291664|1|1049069|8715999123044
1441174|001291659|1|1049071|8715999135375
1441176|001291665|1|1049073|8715999134682
1441177|001291670|1|1049075|0129141340612
1441178|001291674|1|1049077|8710315025859
1441179|001291671|1|1049079|0129142739682
1441180|001291666|1|1049081|8715999134194
1441181|001291675|1|1049083|8710315025996
1441182|001291676|1|1049085|8710315995220
1441183|001291672|1|1049087|8710315994803
1441185|001291677|1|1049090|8710315995282
1441186|001291689|1|1049092|5055924807452
1441188|001291690|1|1049095|5055924807469
1441189|001291687|1|1049097|9420059001550
1441190|001291691|1|1049099|5055924806806
1441193|001291694|1|1049103|6001773113229
1441194|001291695|1|1049105|6001773107396
1441195|001291696|1|1049107|5013008066393
1441196|001291692|1|1049109|6001773108751
1441197|001291699|1|1049111|5013008074305
1441198|001291700|1|1049113|5013008009512
1441199|001291701|1|1049115|5013008079508
1441200|001291704|1|1049117|5013008079522
1441201|001291705|1|1049119|5013008079539
1441202|001291702|1|1049121|5013008079515
1441203|001291697|1|1049123|5013008049761
1441204|001291706|1|1049128|5013008054949
1441206|001291712|1|1049126|9327868097661
1441207|001291707|1|1049134|5013008090411
1441208|001291713|1|1049130|9327868099016
1441209|001291714|1|1049132|9327868097678
1441210|001291715|1|1049136|9327868097722
1441211|001291718|1|1049138|9327868084494
1441212|001291717|1|1049140|9327868097739
1441213|001291722|1|1049142|9327868096633
1441214|001291721|1|1049144|9327868097647
1441215|001291732|1|1049146|9327868097302
1441216|001291724|1|1049150|9327868096602
1441217|001291734|1|1049148|9327868103843
1441218|001291735|1|1049152|9327868040209
1441219|001291720|1|1049154|9327868076413
1441220|001291750|1|1049161|5055924808213
1441221|001291751|1|1049156|5055924807810
1441223|001291752|1|1049159|5055924808176
1441224|001291755|1|1049163|5055924808367
1441225|001291757|1|1049165|5036720273405
1441226|001291756|1|1049167|5036720150003
1441227|001291760|1|1049169|5036720318502
1441228|001291759|1|1049171|5036720270008
1441229|001291767|1|1049173|5099179001319
1441230|001291769|1|1049175|5060197411541
1441231|001291770|1|1049177|5060197411527
1441232|001291924|1|1049179|5032410018073
1441233|001291761|1|1049181|5055053323458
1441234|001291947|1|1049183|5055924807476
1441235|001291946|1|1049185|5060212210241
1441237|001291960|1|1049188|5057538713754
1441238|001291971|1|1049190|5026637668104
1441239|001291954|1|1049192|7318573043182
1441240|001291970|1|1049194|5026637627002
1441241|001291961|1|1049198|5057538713761
1441242|001291955|1|1049197|7318573094016
1441244|001291972|1|1049200|5026637665424
1441243|001291974|1|1049202|5026637618659
1441245|001291956|1|1049204|7318573094023
1441246|001291977|1|1049206|5026637668302
1441247|001291975|1|1049208|5026637628818
1441248|001291979|1|1049210|5026637660184
1441249|001291962|1|1049212|5057538713778
1441250|001291980|1|1049214|5026637607103
1441251|001291976|1|1049216|5026637608124
1441252|001291964|1|1049218|5057538713785
1441254|001291985|1|1049221|3138522109721
1441255|001291986|1|1049223|3138522109714
1441256|001291981|1|1049225|3138522109011
1441257|001291965|1|1049227|5057538713792
1441258|001291982|1|1049229|3138522109004
1441259|001291987|1|1049231|3138522109691
1441260|001292028|1|1049233|5013008054321
1441262|001291989|1|1049236|3138522109073
1441263|001292029|1|1049238|5013008054383
1441265|001292030|1|1049240|5013008054512
1441266|001292031|1|1049243|5013008054529
1441269|001292059|1|1049246|5034948116245
1441268|001292033|1|1049248|5013008054567
1441270|001292060|1|1049250|5034948116252
1441272|001292053|1|1049253|5034948114838
1441273|001245003|1|1049255|5060249262831
1441274|001292213|1|1049257|0096506081155
1441275|001292214|1|1049259|5060249263517
1441276|001292217|1|1049261|5060249263579
1441277|001292061|1|1049263|5034948116269
1441279|001292034|1|1049265|8033637945002
1441278|001292054|1|1049267|5034948114845
1441280|001292035|1|1049269|8033637945019
1441282|001292055|1|1049271|5034948114852
1441281|001292218|1|1049273|5060249263586
