RemoteSystemId,SourceId,Upc,VariantUpcId,VariantID,ProductId,ProductTypeId,ProductTypeName
002729693,1,5059917214456,5103810,10603199,16762416,0,Not Set
002729696,1,5059917214470,5104059,10603207,16762416,0,Not Set
002729704,1,5059917214487,5103493,10603210,16762419,0,Not Set
002729708,1,5059917214524,5103579,10603226,16762419,0,Not Set
002729711,1,5059917214548,5103712,10603240,16762419,0,Not Set
002729712,1,5059917214555,5103814,10603242,16762419,0,Not Set
002729726,1,5059917214678,5103833,10603263,16762423,0,Not Set
002729728,1,5059917214685,5103856,10603268,16762423,0,Not Set
002729739,1,5059917214708,5103722,10603276,16762427,0,Not Set
002729744,1,5059917214739,5103638,10603234,16762421,0,Not Set
002729755,1,5059917214807,5103660,10603275,16762425,0,Not Set
002729757,1,5059917214814,5103713,10603278,16762425,0,Not Set
002729768,1,5059917214869,5103698,10603327,16762433,0,Not Set
002729791,1,5059917215033,5103864,10603310,16762430,0,Not Set
002729795,1,5059917215064,5104048,10603324,16762430,0,Not Set
002729811,1,5059917215095,5103741,10603342,16762435,0,Not Set
002729814,1,5059917215118,5103960,10603355,16762439,0,Not Set
002729816,1,5059917215132,5104057,10603361,16762439,0,Not Set
002729819,1,5059917215156,5104185,10603372,16762439,0,Not Set
002729821,1,5059917215163,5104226,10603376,16762439,0,Not Set
002729824,1,5059917215194,5104358,10603383,16762439,0,Not Set
002729826,1,5059917215217,5103877,10603353,16762440,0,Not Set
002729833,1,5059917215286,5104349,10603390,16762440,0,Not Set
002729905,1,5059917215378,5103973,10603417,16762453,0,Not Set
002729909,1,5059917215415,5104127,10603419,16762456,0,Not Set
002729919,1,5059917215460,5103975,10603362,16762442,0,Not Set
002729931,1,5059917215514,5103932,10603403,16762455,0,Not Set
002729954,1,5059917215576,5104115,10603430,16762463,0,Not Set
002729982,1,5059917215620,5103935,10603413,16762459,0,Not Set
002730008,1,5059917215637,5103723,10603384,16762444,0,Not Set
002730039,1,5059917215675,5103966,10603449,16762472,0,Not Set
002730129,1,5059917215811,5104107,10603461,16762479,0,Not Set
002730143,1,5059917215880,5104325,10603504,16762485,0,Not Set
002730144,1,5059917215897,5104094,10706626,16762483,0,Not Set
002730166,1,5059917215972,5104250,10603478,16762482,0,Not Set
002730167,1,5059917215989,5104267,10603499,16762491,0,Not Set
002730169,1,5059917216009,5104359,10603506,16762491,0,Not Set
002730193,1,5059917216047,5104186,10603518,16762498,0,Not Set
002730221,1,5059917216139,5104468,10603536,16762497,0,Not Set
002730223,1,5059917216153,5104539,10603550,16762497,0,Not Set
002730227,1,5059917216177,5104289,10603512,16762496,0,Not Set
002730230,1,5059917216191,5104460,10603519,16762496,0,Not Set
002730234,1,5059917216207,5104246,10603558,16762507,0,Not Set
002730236,1,5059917216221,5104386,10603562,16762507,0,Not Set
002730244,1,5059917216276,5104711,10603521,16762494,0,Not Set
002730245,1,5059917216283,5104742,10603523,16762494,0,Not Set
002730246,1,5059917216290,5104750,10603527,16762494,0,Not Set
002730248,1,5059917216313,5104790,10603535,16762494,0,Not Set
002730258,1,5059917216375,5104437,10603546,16762501,0,Not Set
002725524,1,5059917123475,4904075,10600576,16761492,0,Not Set
002725536,1,5059917123543,4904079,10600578,16761495,0,Not Set
002725543,1,5059917123581,4904109,10600593,16761508,0,Not Set
002725555,1,5059917195441,5162491,10600595,16761511,0,Not Set
002725563,1,5059917123727,4904123,10600600,16761517,0,Not Set
002725575,1,5059917195540,5162499,10600607,16761523,0,Not Set
002725578,1,5059917195557,5162489,10600604,16761520,0,Not Set
002725580,1,5059917195571,5162500,10600608,16761524,0,Not Set
002725596,1,5059917195687,5202749,10600621,16761537,0,Not Set
002725599,1,5059917195700,5162509,10600617,16761532,0,Not Set
002725608,1,5059917195762,5162516,10600626,16761543,0,Not Set
002725626,1,5059917195793,5202756,10600633,16761547,0,Not Set
002725628,1,5059917195809,5162518,10600632,16761546,0,Not Set
002725633,1,5059917195847,5162515,10600636,16761552,0,Not Set
002725640,1,5059917195892,5202759,10600644,16761557,0,Not Set
002725645,1,5059917124151,4904209,10600643,16761558,0,Not Set
002725650,1,5059917195915,5202778,10600652,16761566,0,Not Set
002725663,1,5059917124298,4904269,10600673,16761583,0,Not Set
002725665,1,5059917196011,5162545,10600668,16761580,0,Not Set
002725669,1,5059917196028,5202762,10600654,16761567,0,Not Set
002725676,1,5059917196059,5202818,10600678,16761588,0,Not Set
002725683,1,5059917196110,5162528,10600646,16761562,0,Not Set
002725684,1,5059917124441,4904221,10600649,16761563,0,Not Set
002725686,1,5059917196134,5202786,10600681,16761590,0,Not Set
002725690,1,5059917196172,5202768,10600685,16761594,0,Not Set
002725703,1,5059917196264,5162531,10600687,16761597,0,Not Set
002725706,1,5059917196288,5162574,10600691,16761602,0,Not Set
002725708,1,5059917196301,5162563,10600696,16761606,0,Not Set
002725714,1,5059917196332,5162564,10600707,16761617,0,Not Set
002725717,1,5059917196349,5202774,10600701,16761611,0,Not Set
002725729,1,5059917196417,5102017,10600716,16761625,0,Not Set
002725732,1,5059917196448,5202777,10600718,16761627,0,Not Set
002725739,1,5059917196509,5162567,10600728,16761636,0,Not Set
002725740,1,5059917196516,5162555,10600726,16761635,0,Not Set
002725741,1,5059917196523,5162558,10600730,16761638,0,Not Set
002725743,1,5059917196547,5162554,10600732,16761641,0,Not Set
002725757,1,5059917196653,5202781,10600747,16761656,0,Not Set
002725765,1,5059917196707,5162573,10600758,16761662,0,Not Set
002725766,1,5059917196714,5162572,10600754,16761661,0,Not Set
002725769,1,5059917196745,5162584,10600756,16761660,0,Not Set
002725771,1,5059917196769,5162580,10600751,16761659,0,Not Set
002725772,1,5059917196776,5162577,10600770,16761672,0,Not Set
002725774,1,5059917196783,5162578,10600764,16761668,0,Not Set
002725784,1,5059917196851,5202796,10600774,16761675,0,Not Set
002725793,1,5059917196929,5202787,10600781,16761682,0,Not Set
002725798,1,5059917196950,5162619,10600780,16761683,0,Not Set
002725803,1,5059917196998,5202790,10600787,16761687,0,Not Set
002725806,1,5059917197025,5202791,10718391,16784156,0,Not Set
002725808,1,5059917197049,5202823,10600791,16761691,0,Not Set
002725809,1,5059917197056,5202824,10600792,16761692,0,Not Set
002725817,1,5059917197124,5202804,10600796,16761696,0,Not Set
002725822,1,5059917197179,5202810,10600804,16761704,0,Not Set
002725825,1,5059917197209,5202805,10600812,16761712,0,Not Set
002725833,1,5059917197261,5202812,10600811,16761711,0,Not Set
002725839,1,5059917197285,5162628,10600842,16761736,0,Not Set
002725856,1,5059917197384,5162609,10600841,16761737,0,Not Set
002725883,1,5059917197490,5202822,10600831,16761728,0,Not Set
002725894,1,5059917197575,5162638,10600857,16761747,0,Not Set
002725896,1,5059917197599,5162652,10600871,16761752,0,Not Set
002725902,1,5059917197643,5202888,10600853,16761746,0,Not Set
002725904,1,5059917197667,5202893,10600860,16761750,0,Not Set
002725905,1,5059917197674,5202895,10600864,16761750,0,Not Set
002725913,1,5059917197742,5202841,10600862,16761749,0,Not Set
002725914,1,5059917197759,5202843,10600863,16761749,0,Not Set
002725917,1,5059917197780,5162636,10600865,16761748,0,Not Set
002725919,1,5059917197803,5202834,10600873,16761754,0,Not Set
002725924,1,5059917197841,5162630,10600883,16761758,0,Not Set
002725935,1,5059917197926,5202856,10600895,16761765,0,Not Set
002725942,1,5059917197971,5162621,10600897,16761767,0,Not Set
002725945,1,5059917198008,5202861,10600901,16761769,0,Not Set
002725951,1,5059917198060,5162650,10600903,16761770,0,Not Set
002725960,1,5059917198145,5162635,10600909,16761776,0,Not Set
002725968,1,5059917198183,5162643,10600921,16761785,0,Not Set
002725981,1,5059917198268,5202865,10600930,16761792,0,Not Set
002725985,1,5059917198299,5202885,10600931,16761791,0,Not Set
002725986,1,5059917198305,5202889,10600934,16761791,0,Not Set
002725994,1,5059917198350,5202869,10600940,16761795,0,Not Set
002725996,1,5059917198374,5202874,10600942,16761795,0,Not Set
002725998,1,5059917198398,5202894,10600947,16761797,0,Not Set
002726003,1,5059917198435,5202870,10600943,16761798,0,Not Set
002726014,1,5059917198497,5202878,10600964,16761805,0,Not Set
002726016,1,5059917198510,5162684,10600953,16761802,0,Not Set
002726019,1,5059917198541,5162671,10600954,16761801,0,Not Set
002726021,1,5059917198565,5202876,10600963,16761803,0,Not Set
002726042,1,5059917198626,5162702,10600970,16761808,0,Not Set
002726056,1,5059917198725,5162539,10600659,16761573,0,Not Set
002726062,1,5059917198749,5202882,10600991,16761822,0,Not Set
002726066,1,5059917198787,5202935,10600981,16761815,0,Not Set
002726071,1,5059917198831,5162683,10600989,16761821,0,Not Set
002726079,1,5059917198879,5202919,10601011,16761826,0,Not Set
002726080,1,5059917198886,5202920,10601013,16761826,0,Not Set
002726083,1,5059917198916,5202948,10600993,16761819,0,Not Set
002726087,1,5059917198954,5202912,10601015,16761828,0,Not Set
002726093,1,5059917199012,5202947,10601021,16761829,0,Not Set
002726104,1,5059917199081,5202904,10601038,16761842,0,Not Set
002726106,1,5059917199104,5202906,10601043,16761842,0,Not Set
002726107,1,5059917199111,5202944,10601034,16761836,0,Not Set
002726112,1,5059917199166,5202934,10601027,16761833,0,Not Set
002726113,1,5059917199173,5202907,10601028,16761835,0,Not Set
002726143,1,5059917199265,5162678,10601046,16761847,0,Not Set
002726158,1,5059917199364,5162687,10601062,16761860,0,Not Set
002726170,1,5059917199463,5162701,10601068,16761867,0,Not Set
002726173,1,5059917199494,5202946,10601070,16761869,0,Not Set
002726178,1,5059917199524,5162708,10601075,16761874,0,Not Set
002726185,1,5059917199586,5202931,10601086,16761885,0,Not Set
002726186,1,5059917199593,5162709,10601080,16761881,0,Not Set
002726203,1,5059917199722,5202953,10601096,16761896,0,Not Set
002726216,1,5059917199838,5202956,10601109,16761910,0,Not Set
002726218,1,5059917199852,5202976,10601117,16761913,0,Not Set
002726226,1,5059917199906,5202973,10601113,16761911,0,Not Set
002726228,1,5059917199920,5162718,10601114,16761914,0,Not Set
002726229,1,5059917199937,5162732,10601118,16761919,0,Not Set
002726231,1,5059917199951,5162738,10601122,16761921,0,Not Set
002726236,1,5059917199999,5202964,10601125,16761925,0,Not Set
002726237,1,5059917200008,5162723,10601123,16761922,0,Not Set
002726238,1,5059917200015,5202972,10601127,16761926,0,Not Set
002726259,1,5059917200138,5202974,10601138,16761938,0,Not Set
002726269,1,5059917200206,5162749,10601151,16761947,0,Not Set
002726274,1,5059917200244,5202982,10601156,16761953,0,Not Set
002726275,1,5059917200251,5202995,10601155,16761952,0,Not Set
002726278,1,5059917200275,5202996,10601159,16761956,0,Not Set
002726279,1,5059917200282,5202984,10601162,16761959,0,Not Set
002726280,1,5059917200299,5203114,10601160,16761957,0,Not Set
002726285,1,5059917200312,5202994,10601168,16761965,0,Not Set
002726291,1,5059917200336,5162746,10601164,16761961,0,Not Set
002726292,1,5059917200343,5162745,10601169,16761964,0,Not Set
002726293,1,5059917200350,5162752,10601171,16761967,0,Not Set
002726295,1,5059917200367,5203097,10601166,16761963,0,Not Set
002726314,1,5059917200480,5203002,10601201,16761981,0,Not Set
002726321,1,5059917200503,5202987,10601213,16761987,0,Not Set
002726356,1,5059917200596,5162763,10601188,16761980,0,Not Set
002726359,1,5059917200602,5162769,10601203,16761980,0,Not Set
002726363,1,5059917200633,5203110,10601223,16761990,0,Not Set
002726368,1,5059917200688,5203129,10601234,16761990,0,Not Set
002726378,1,5059917200701,5203009,10601209,16761985,0,Not Set
002726388,1,5059917200718,5202991,10601212,16761988,0,Not Set
002726410,1,5059917200787,5203010,10601228,16761992,0,Not Set
002726427,1,5059917200824,5203014,10601251,16761989,0,Not Set
002726433,1,5059917200862,5203018,10601249,16761991,0,Not Set
002726436,1,5059917200893,5203021,10601265,16761991,0,Not Set
002726448,1,5059917200909,5203022,10601257,16761995,0,Not Set
002726453,1,5059917200954,5203033,10601287,16761995,0,Not Set
002726462,1,5059917201029,5203030,10601286,16762002,0,Not Set
002726463,1,5059917201036,5203032,10601290,16762002,0,Not Set
002731570,1,5059917223281,5106297,10604257,16762644,0,Not Set
002731571,1,5059917223298,5106347,10604262,16762644,0,Not Set
002731601,1,5059917223380,5106500,10604250,16762641,0,Not Set
002731611,1,5059917223472,5106673,10604284,16762646,0,Not Set
002731618,1,5059917223519,5106310,10604280,16762647,0,Not Set
002731655,1,5059917223656,5106686,10604289,16762648,0,Not Set
002731656,1,5059917223663,5106197,10604297,16762651,0,Not Set
002731657,1,5059917223670,5106323,10604300,16762651,0,Not Set
002731659,1,5059917223694,5106465,10604304,16762651,0,Not Set
002731662,1,5059917223717,5106715,10604308,16762651,0,Not Set
002731673,1,5059917223823,5106230,10604315,16762653,0,Not Set
002731675,1,5059917223847,5106361,10604314,16762654,0,Not Set
002731689,1,5059917223953,5106665,10604350,16762658,0,Not Set
002731691,1,5059917223977,5106306,10604318,16762655,0,Not Set
002731697,1,5059917224011,5106685,10604326,16762655,0,Not Set
002731705,1,5059917224073,5106804,10604340,16762656,0,Not Set
002731707,1,5059917224097,5106388,10604354,16762662,0,Not Set
002731709,1,5059917224103,5106521,10604360,16762662,0,Not Set
002731712,1,5059917224127,5106625,10604365,16762662,0,Not Set
002731714,1,5059917224141,5106879,10604380,16762662,0,Not Set
002731715,1,5059917224158,5106997,10604385,16762662,0,Not Set
002731731,1,5059917224257,5106319,10604351,16762661,0,Not Set
002731746,1,5059917224349,5106788,10604367,16762660,0,Not Set
002731752,1,5059917224387,5106626,10604377,16762664,0,Not Set
002731753,1,5059917224394,5106688,10604383,16762664,0,Not Set
002731756,1,5059917224417,5106464,10604382,16762666,0,Not Set
002731759,1,5059917224448,5106633,10604394,16762666,0,Not Set
002731761,1,5059917224462,5106916,10604408,16762666,0,Not Set
002731766,1,5059917224516,5106658,10604374,16762663,0,Not Set
002731768,1,5059917224530,5106738,10604384,16762663,0,Not Set
002731786,1,5059917224660,5106639,10604421,16762670,0,Not Set
002731797,1,5059917224745,5106787,10604431,16762674,0,Not Set
002731800,1,5059917224769,5106911,10604437,16762674,0,Not Set
002731812,1,5059917224813,5106776,10604444,16762677,0,Not Set
002731828,1,5059917224936,5107166,10604447,16762676,0,Not Set
002731843,1,5059917225056,5107163,10583975,16743235,0,Not Set
002731850,1,5059917225100,5107532,10583981,16743235,0,Not Set
002731851,1,5059917225117,5106989,10604462,16762681,0,Not Set
002731854,1,5059917225131,5107313,10604467,16762681,0,Not Set
002731859,1,5059917225186,5107713,10604487,16762681,0,Not Set
002731860,1,5059917225193,5106933,10604459,16762680,0,Not Set
002731866,1,5059917225230,5107319,10604482,16762680,0,Not Set
002731869,1,5059917225254,5106968,10604469,16762684,0,Not Set
002731878,1,5059917225292,5107161,10604471,16762683,0,Not Set
002731883,1,5059917225315,5106858,10706876,16762682,0,Not Set
002731896,1,5059917225360,5106966,10604520,16762691,0,Not Set
002731925,1,5059917225506,5107299,10604501,16762686,0,Not Set
002731927,1,5059917225513,5107328,10604521,16762686,0,Not Set
002731934,1,5059917225551,5107135,10604505,16762693,0,Not Set
002731949,1,5059917225612,5107320,10604542,16762694,0,Not Set
002731952,1,5059917225636,5107098,10604489,16762687,0,Not Set
002731959,1,5059917225674,5107365,10604530,16762687,0,Not Set
002731962,1,5059917225681,5107074,10604494,16762688,0,Not Set
002731976,1,5059917225797,5107807,10604583,16762697,0,Not Set
002731978,1,5059917225810,5107255,10604499,16762692,0,Not Set
002731981,1,5059917225841,5107628,10604518,16762692,0,Not Set
002731987,1,5059917225865,5107156,10604565,16762701,0,Not Set
002731997,1,5059917225926,5107269,10604539,16762696,0,Not Set
002732004,1,5059917225988,5108084,10604577,16762696,0,Not Set
002732015,1,5059917226077,5108580,10604588,16762699,0,Not Set
002732019,1,5059917226107,5107452,10604546,16762695,0,Not Set
002732024,1,5059917226138,5107847,10604580,16762695,0,Not Set
002732025,1,5059917226145,5107921,10604585,16762695,0,Not Set
002732027,1,5059917226169,5107655,10604567,16762700,0,Not Set
002732039,1,5059917226282,5107959,10604622,16762705,0,Not Set
002732041,1,5059917226305,5108120,10604631,16762705,0,Not Set
002732054,1,5059917226404,5107561,10604620,16762704,0,Not Set
002732070,1,5059917226541,5107695,10604604,16762708,0,Not Set
002732071,1,5059917226558,5107842,10604607,16762708,0,Not Set
002732073,1,5059917226572,5108131,10604623,16762708,0,Not Set
002732075,1,5059917226596,5108318,10604628,16762708,0,Not Set
002732079,1,5059917226633,5107436,10604605,16762706,0,Not Set
002730271,1,5059917216443,5104318,10706633,16762509,0,Not Set
002730277,1,5059917216481,5104328,10706634,16781082,0,Not Set
002730290,1,5059917216559,5104656,10603598,16762513,0,Not Set
002730298,1,5059917216597,5104645,10603604,16762519,0,Not Set
002730299,1,5059917216603,5104671,10603609,16762519,0,Not Set
002730301,1,5059917216627,5104583,10603577,16762512,0,Not Set
002730305,1,5059917216665,5102888,10602851,16762334,0,Not Set
002730308,1,5059917216672,5104344,10603567,16762508,0,Not Set
002730312,1,5059917216719,5104317,10603556,16762504,0,Not Set
002730316,1,5059917216733,5104543,10603589,16762517,0,Not Set
002730322,1,5059917216771,5104326,10603534,16762503,0,Not Set
002730356,1,5059917216900,5104687,10603617,16762522,0,Not Set
002730365,1,5059917216955,5104722,10603607,16762520,0,Not Set
002730367,1,5059917216979,5104706,10603584,16762514,0,Not Set
002730375,1,5059917217013,5104723,10603626,16762523,0,Not Set
002730379,1,5059917217044,5104560,10603622,16762524,0,Not Set
002730398,1,5059917217136,5104651,10603690,16762545,0,Not Set
002730409,1,5059917217228,5137181,10708593,16781131,0,Not Set
002730414,1,5059917217273,5104837,10603685,16762525,0,Not Set
002730415,1,5059917217280,5104876,10603692,16762525,0,Not Set
002730418,1,5059917217310,5105073,10603703,16762525,0,Not Set
002730420,1,5059917217334,5104638,10603639,16762529,0,Not Set
002730428,1,5059917217402,5105028,10603653,16762529,0,Not Set
002730431,1,5059917217433,5104665,10603696,16762541,0,Not Set
002730433,1,5059917217457,5104719,10603702,16762541,0,Not Set
002730434,1,5059917217464,5104739,10603704,16762541,0,Not Set
002730445,1,5059917217518,5104838,10603637,16762528,0,Not Set
002730447,1,5059917217525,5103005,10602924,16762354,0,Not Set
002730450,1,5059917217556,5103188,10602935,16762354,0,Not Set
002730452,1,5059917217570,5103290,10602946,16762354,0,Not Set
002730474,1,5059917217624,5104763,10603697,16762542,0,Not Set
002730486,1,5059917217648,5104674,10706665,16762534,0,Not Set
002730491,1,5059917217693,5104737,10706674,16762534,0,Not Set
002730511,1,5059917217808,5104623,10706657,16762531,0,Not Set
002730533,1,5059917217891,5203341,10602033,16762148,0,Not Set
002730535,1,5059917217907,5203342,10602035,16762148,0,Not Set
002730538,1,5059917217921,5162853,10601989,16762152,0,Not Set
002730557,1,5059917217952,5105143,10603662,16762536,0,Not Set
002730558,1,5059917217969,5105374,10603663,16762536,0,Not Set
002730596,1,5059917218140,5104899,10603712,16762551,0,Not Set
002730602,1,5059917218201,5104826,10603735,16762554,0,Not Set
002730607,1,5059917218256,5104925,10603741,16762556,0,Not Set
002730609,1,5059917218270,5104994,10603745,16762556,0,Not Set
002730612,1,5059917218300,5105026,10603762,16762561,0,Not Set
002730635,1,5059917218430,5105217,10603788,16762564,0,Not Set
002730636,1,5059917218447,5105295,10603792,16762564,0,Not Set
002730639,1,5059917218478,5105424,10603811,16762564,0,Not Set
002730645,1,5059917218539,5105390,10603786,16762563,0,Not Set
002730649,1,5059917218577,5105531,10706725,16762563,0,Not Set
002730650,1,5059917218584,5105596,10603799,16762563,0,Not Set
002730652,1,5059917218607,5105871,10603813,16762563,0,Not Set
002730654,1,5059917218621,5105925,10603829,16762563,0,Not Set
002730655,1,5059917218638,5105060,10603756,16762560,0,Not Set
002730660,1,5059917218683,5105197,10706702,16762560,0,Not Set
002730664,1,5059917218720,5105475,10603766,16762560,0,Not Set
002730668,1,5059917218751,5105051,10603789,16762565,0,Not Set
002730673,1,5059917218805,5105212,10706703,16762565,0,Not Set
002730683,1,5059917218874,5105141,10706698,16762562,0,Not Set
002730684,1,5059917218881,5105276,10603768,16762562,0,Not Set
002730692,1,5059917218966,5105828,10706757,16762562,0,Not Set
002730694,1,5059917218980,5105833,10706759,16762562,0,Not Set
002730695,1,5059917218997,5103486,10603166,16762412,0,Not Set
002730700,1,5059917219024,5103508,10706583,16762412,0,Not Set
002730706,1,5059917219062,5103683,10603203,16762412,0,Not Set
002730708,1,5059917219086,5103371,10603145,16762408,0,Not Set
002730711,1,5059917219116,5103644,10603152,16762408,0,Not Set
002730721,1,5059917219192,5103440,10603167,16762415,0,Not Set
002730726,1,5059917219239,5103613,10603193,16762415,0,Not Set
002730727,1,5059917219246,5103462,10603161,16762411,0,Not Set
002730734,1,5059917219314,5103989,10603198,16762411,0,Not Set
002730741,1,5059917219383,5105016,10603785,16762566,0,Not Set
002730742,1,5059917219390,5105090,10603791,16762566,0,Not Set
002730753,1,5059917219475,5105062,10603793,16762567,0,Not Set
002730759,1,5059917219499,5105232,10603833,16762567,0,Not Set
002730766,1,5059917219529,5105357,10603810,16762569,0,Not Set
002730769,1,5059917219550,5105688,10603831,16762569,0,Not Set
002730773,1,5059917219581,5105855,10603849,16762569,0,Not Set
002730776,1,5059917219611,5105136,10603803,16762568,0,Not Set
002730778,1,5059917219635,5105275,10603825,16762568,0,Not Set
002730779,1,5059917219642,5105287,10603836,16762568,0,Not Set
002730800,1,5059917219734,5105255,10603857,16762572,0,Not Set
002730815,1,5059917219772,5105115,10603855,16762575,0,Not Set
002730821,1,5059917219819,5105403,10603873,16762575,0,Not Set
002730832,1,5059917219888,5105190,10603858,16762573,0,Not Set
002730837,1,5059917219932,5105526,10603876,16762573,0,Not Set
002730839,1,5059917219956,5105695,10603885,16762573,0,Not Set
002730855,1,5059917220068,5103906,10603233,16762418,0,Not Set
002730856,1,5059917220075,5103936,10603235,16762418,0,Not Set
002730870,1,5059917220174,5103555,10603225,16762422,0,Not Set
002730876,1,5059917220204,5103599,10603245,16762422,0,Not Set
002730879,1,5059917220235,5103878,10603259,16762422,0,Not Set
002730884,1,5059917220273,5103590,10603255,16762424,0,Not Set
002730888,1,5059917220303,5103819,10603280,16762424,0,Not Set
002730894,1,5059917220358,5103953,10603300,16762424,0,Not Set
002730922,1,5059917220396,5105222,10603884,16762574,0,Not Set
002730930,1,5059917220440,5105294,10603903,16762577,0,Not Set
002730936,1,5059917220464,5105355,10603921,16762577,0,Not Set
002730949,1,5059917220570,5105231,10603929,16762583,0,Not Set
002730951,1,5059917220594,5105345,10603935,16762583,0,Not Set
002730975,1,5059917220679,5103742,10603298,16762429,0,Not Set
002730978,1,5059917220709,5103957,10603314,16762429,0,Not Set
002730982,1,5059917220747,5103632,10603279,16762428,0,Not Set
002730983,1,5059917220754,5103673,10603281,16762428,0,Not Set
002730984,1,5059917220761,5103781,10603283,16762428,0,Not Set
002730991,1,5059917220839,5105229,10603926,16762582,0,Not Set
002730992,1,5059917220846,5105289,10603928,16762582,0,Not Set
002730997,1,5059917220884,5105253,10603947,16762586,0,Not Set
002731000,1,5059917220907,5105484,10603955,16762586,0,Not Set
002731007,1,5059917220969,5105246,10603979,16762589,0,Not Set
002731011,1,5059917221003,5105519,10603996,16762589,0,Not Set
002731015,1,5059917221041,5105863,10604012,16762589,0,Not Set
002731021,1,5059917221089,5105376,10603936,16762584,0,Not Set
002731029,1,5059917221119,5105183,10603937,16762585,0,Not Set
002731033,1,5059917221140,5105377,10603960,16762585,0,Not Set
002731035,1,5059917221164,5105488,10603973,16762585,0,Not Set
002731046,1,5059917221225,5105325,10603980,16762590,0,Not Set
002731049,1,5059917221232,5105356,10603992,16762590,0,Not Set
002731067,1,5059917221355,5105602,10603954,16762587,0,Not Set
002731069,1,5059917221379,5105722,10603966,16762587,0,Not Set
002731088,1,5059917221485,5106054,10604072,16762597,0,Not Set
002731094,1,5059917221522,5104218,10603349,16762436,0,Not Set
002731111,1,5059917221553,5105352,10604010,16762595,0,Not Set
002731112,1,5059917221560,5105370,10604013,16762595,0,Not Set
002731118,1,5059917221614,5105877,10604037,16762595,0,Not Set
002731128,1,5059917221652,5105481,10604004,16762592,0,Not Set
002731130,1,5059917221676,5105654,10604009,16762592,0,Not Set
002731131,1,5059917221683,5105743,10604011,16762592,0,Not Set
002731140,1,5059917221751,5105420,10604030,16762598,0,Not Set
002731146,1,5059917221775,5105593,10604001,16762594,0,Not Set
002731164,1,5059917221874,5106147,10604057,16762596,0,Not Set
002731165,1,5059917221881,5106265,10604062,16762596,0,Not Set
002731166,1,5059917221898,5106360,10604069,16762596,0,Not Set
002731168,1,5059917221911,5106479,10604094,16762596,0,Not Set
002731170,1,5059917221935,5105888,10604040,16762599,0,Not Set
002731171,1,5059917221942,5106051,10604043,16762599,0,Not Set
002731189,1,5059917222109,5105910,10604114,16762607,0,Not Set
002731193,1,5059917222130,5105500,10604074,16762600,0,Not Set
002731196,1,5059917222154,5105575,10604083,16762600,0,Not Set
002731204,1,5059917222185,5105503,10604080,16762606,0,Not Set
002731205,1,5059917222192,5105579,10604093,16762606,0,Not Set
002731221,1,5059917222291,5105837,10604082,16762602,0,Not Set
002731223,1,5059917222307,5105894,10604101,16762602,0,Not Set
002731225,1,5059917222314,5105948,10604115,16762602,0,Not Set
002731235,1,5059917222383,5105672,10604047,16762601,0,Not Set
002730288,1,5059917216542,5104614,10603596,16762513,0,Not Set
002730292,1,5059917216566,5104576,10603579,16762511,0,Not Set
002730302,1,5059917216634,5104584,10706650,16762512,0,Not Set
002730303,1,5059917216641,5104587,10706651,16762512,0,Not Set
002730311,1,5059917216702,5104286,10603555,16762504,0,Not Set
002730317,1,5059917216740,5104579,10603593,16762517,0,Not Set
002730320,1,5059917216764,5104670,10603603,16762517,0,Not Set
002730323,1,5059917216788,5104389,10603539,16762503,0,Not Set
002730359,1,5059917216924,5104851,10603621,16762522,0,Not Set
002730378,1,5059917217037,5104821,10603628,16762523,0,Not Set
002730395,1,5059917217105,5104628,10603629,16762526,0,Not Set
002730396,1,5059917217112,5104604,10603684,16762545,0,Not Set
002730399,1,5059917217143,5104819,10603695,16762545,0,Not Set
002730404,1,5059917217174,5104685,10603640,16762527,0,Not Set
002730407,1,5059917217204,5137177,10708591,16781131,0,Not Set
002730419,1,5059917217327,5105260,10603705,16762525,0,Not Set
002730423,1,5059917217365,5104852,10603644,16762529,0,Not Set
002730430,1,5059917217426,5104649,10603691,16762541,0,Not Set
002730449,1,5059917217549,5103178,10602932,16762354,0,Not Set
002730451,1,5059917217563,5103228,10602940,16762354,0,Not Set
002730487,1,5059917217655,5104676,10706666,16762534,0,Not Set
002730492,1,5059917217709,5104778,10603658,16762534,0,Not Set
002730516,1,5059917217846,5104776,10706675,16762531,0,Not Set
002730539,1,5059917217938,5203397,10602067,16762161,0,Not Set
002730560,1,5059917217976,5105416,10603666,16762536,0,Not Set
002730567,1,5059917217983,5104810,10603707,16762547,0,Not Set
002730569,1,5059917218003,5104918,10603717,16762547,0,Not Set
002730575,1,5059917218058,5104835,10603659,16762535,0,Not Set
002730583,1,5059917218072,5104864,10603734,16762555,0,Not Set
002730584,1,5059917218089,5104989,10603736,16762555,0,Not Set
002730590,1,5059917218102,5104841,10603713,16762550,0,Not Set
002730598,1,5059917218164,5104960,10603719,16762551,0,Not Set
002730603,1,5059917218218,5104884,10603737,16762554,0,Not Set
002730606,1,5059917218249,5104911,10603740,16762556,0,Not Set
002730625,1,5059917218379,5105007,10603746,16762557,0,Not Set
002730631,1,5059917218393,5104947,10603775,16762564,0,Not Set
002730633,1,5059917218416,5105110,10603782,16762564,0,Not Set
002730641,1,5059917218492,5105736,10603827,16762564,0,Not Set
002730643,1,5059917218515,5105270,10603777,16762563,0,Not Set
002730646,1,5059917218546,5105392,10706714,16762563,0,Not Set
